
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|TauHistosBeforeHighestPt| 0.8373343405 0.0171889659 0.8344409241 0.0442535941 0.7984466877 0.0656066366 0.7438363122 0.0699035503 0.7002596172 0.4667067889 0.8332103789 0.1665458276 0.0000000000 0.0000000000 0.7089552239 0.0000006108 
|TauHistosBeforeDiTau| 1.0000000000 0.0214176468 1.0000000000 0.0554363616 1.0000000000 0.0867612909 1.0000000000 0.1026152985 1.0000000000 0.7183582927 1.0000000000 0.2088332777 0.0000000000 0.0000000000 1.0000000000 0.0000012152 
|DiTauHistosBeforeCharge| 1.0000000000 0.0214176468 1.0000000000 0.0554363616 1.0000000000 0.0867612909 1.0000000000 0.1026152985 1.0000000000 0.7183582927 1.0000000000 0.2088332777 0.0000000000 0.0000000000 1.0000000000 0.0000012152 
|DiTauHistosBeforeDeltaR| 0.8309633299 0.0186804573 0.6760250320 0.0416928083 0.7613075793 0.0710630582 0.6443701814 0.0706907111 0.1367672263 0.0721621228 0.3951137570 0.1092570855 0.0000000000 0.0000000000 0.5052631579 0.0000005597 
|DiTauHistosBeforeOnePair| 0.9994479207 0.0234855619 1.0000000000 0.0673353039 0.9945492156 0.0990704364 1.0000000000 0.1163637800 0.9974477478 0.2015831942 1.0000000000 0.3306295889 0.0000000000 0.0000000000 1.0000000000 0.0000021919 
|DiTauHistosFinalForEleTau| 1.0000000000 0.0235017792 1.0000000000 0.0673353039 0.9948994103 0.0993507412 1.0000000000 0.1163637800 1.0000000000 0.2023499614 1.0000000000 0.3306295889 0.0000000000 0.0000000000 1.0000000000 0.0000021919 
|JetHistosBeforeJetEt| 1.0000000000 0.0235017792 1.0000000000 0.0673353039 1.0000000000 0.0999844028 1.0000000000 0.1163637800 1.0000000000 0.2023499614 1.0000000000 0.3306295889 0.0000000000 0.0000000000 1.0000000000 0.0000021919 
|JetHistosBeforeJetEta| 1.0000000000 0.0235017792 1.0000000000 0.0673353039 1.0000000000 0.0999844028 1.0000000000 0.1163637800 1.0000000000 0.2023499614 1.0000000000 0.3306295889 0.0000000000 0.0000000000 1.0000000000 0.0000021919 
|JetHistosBeforeJetBTag| 1.0000000000 0.0235017792 1.0000000000 0.0673353039 1.0000000000 0.0999844028 1.0000000000 0.1163637800 1.0000000000 0.2023499614 1.0000000000 0.3306295889 0.0000000000 0.0000000000 1.0000000000 0.0000021919 
|JetHistosAfterJetBTag| 0.9461474657 0.0225503368 0.1803683173 0.0218986668 0.9453073682 0.0958761052 0.9591486113 0.1129366601 0.3059437711 0.1469920664 0.9391227048 0.3157247349 0.0000000000 0.0000000000 0.5625000000 0.0000011993 
|JetHistosAfterNumJet| 1.0000000000 0.0241613573 1.0000000000 0.1579466220 1.0000000000 0.1028418843 1.0000000000 0.1191137225 1.0000000000 0.6486351644 1.0000000000 0.3416621770 0.0000000000 0.0000000000 1.0000000000 0.0000037903 
|CompCandHistosBeforeSel| 1.0000000000 0.0241613573 1.0000000000 0.1579466220 1.0000000000 0.1028418843 1.0000000000 0.1191137225 1.0000000000 0.6486351644 1.0000000000 0.3416621770 0.0000000000 0.0000000000 1.0000000000 93199345970788034565350829027837974111202672676446441127811505668045751687586568016268099584.0000000000 
|CompCandHistosAfterSel| 0.5271453594 0.0153289255 0.3767994121 0.0810094180 0.4766975235 0.0611810164 0.2889343986 0.0396728392 0.0488161891 0.0263538463 0.0635024529 0.0653293822 0.0000000000 0.0000000000 0.1481481481 0.0000004077 
|MuonHistosFinal| 1.0000000000 0.0332779170 1.0000000000 0.2598023482 1.0000000000 0.1495581546 1.0000000000 0.1533576888 1.0000000000 0.4027000630 1.0000000000 1.4142135733 0.0000000000 0.0000000000 1.0000000000 0.0000185754 
|EleHistosFinal| 1.0000000000 0.0332779170 1.0000000000 0.2598023482 1.0000000000 0.1495581546 1.0000000000 0.1533576888 1.0000000000 0.4027000630 1.0000000000 1.4142135733 0.0000000000 0.0000000000 1.0000000000 0.0000185754 
|TauHistosFinal| 1.0000000000 0.0332779170 1.0000000000 0.2598023482 1.0000000000 0.1495581546 1.0000000000 0.1533576888 1.0000000000 0.4027000630 1.0000000000 1.4142135733 0.0000000000 0.0000000000 1.0000000000 0.0000185754 
|DiTauHistosFinal| 1.0000000000 0.0332779170 1.0000000000 0.2598023482 1.0000000000 0.1495581546 1.0000000000 0.1533576888 1.0000000000 0.4027000630 1.0000000000 1.4142135733 0.0000000000 0.0000000000 1.0000000000 0.0000185754 
